ID,Year_Birth,Education,Age,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,totalAmount,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,campaignAccept,discretizatingAge,discretizatingIncome
1215,1978,Graduation,45,Together,70440.0,0,0,2013-10-08,49,690,117,499,76,102,88,1572,1,5,10,7,3,0,0,0,1,0,0,0,Accepted once or more,Early middle-aged adults,> $67793.5
5939,1971,Graduation,52,Together,38232.0,1,1,2014-01-17,84,43,5,28,7,6,33,122,4,3,1,3,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2156,1955,PhD,68,Married,22554.0,1,1,2012-11-03,38,27,0,10,0,0,4,41,4,2,0,4,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
7788,1983,PhD,40,Married,23536.0,1,0,2014-06-04,53,6,0,3,0,0,1,10,1,0,0,3,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10323,1952,Graduation,71,Married,49413.0,0,1,2013-10-25,88,205,7,41,3,2,46,304,2,4,2,5,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
7947,1969,Graduation,54,Married,42231.0,1,1,2014-03-25,99,24,0,8,0,1,4,37,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
1891,1980,Master,43,Divorced,78789.0,0,0,2012-08-08,12,667,50,850,21,83,83,1754,1,4,6,5,2,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
2570,1968,Graduation,55,Together,56534.0,0,1,2013-07-23,35,691,7,61,10,0,46,815,4,10,4,7,8,0,1,0,0,1,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
9256,1971,Graduation,52,Single,58350.0,0,1,2013-01-04,5,493,26,206,116,80,80,1001,4,8,3,12,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
295,1989,Graduation,34,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1157,1,3,7,11,1,0,0,0,0,0,0,0,Never Accepted,Among young,> $67793.5
7397,1951,Graduation,72,Single,49090.0,0,1,2013-07-19,45,494,5,82,7,0,100,688,3,7,2,9,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
6349,1987,Master,36,Divorced,61787.0,0,0,2013-07-06,71,621,73,414,78,48,85,1319,1,8,4,6,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
10790,1985,PhD,38,Married,18169.0,1,0,2013-02-19,40,9,0,5,0,0,7,21,1,1,0,2,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10398,1981,Master,42,Single,24336.0,1,0,2012-08-27,82,1,6,2,8,2,12,31,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
2431,1990,Graduation,33,Married,18222.0,0,0,2012-12-31,70,12,4,19,12,6,14,67,1,2,0,3,8,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
550,1952,Graduation,71,Divorced,62335.0,0,1,2013-05-23,87,243,131,217,85,6,26,708,2,3,3,13,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
1890,1971,Master,52,Together,42033.0,1,1,2012-09-19,95,11,1,4,2,0,7,25,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10742,1983,PhD,40,Married,86580.0,0,0,2013-02-27,72,532,21,127,26,20,20,746,0,4,2,5,1,0,0,1,0,0,0,0,Accepted once or more,Early middle-aged adults,> $67793.5
10356,1957,PhD,66,Divorced,41437.0,1,1,2012-09-22,5,29,0,2,0,0,1,32,1,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
4676,1951,Master,72,Widow,73705.0,0,2,2014-03-05,86,612,91,520,258,107,107,1695,2,9,6,8,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
8852,1976,Graduation,47,Married,61064.0,0,1,2012-08-31,80,387,126,342,0,45,180,1080,5,8,4,11,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3565,1955,Master,68,Married,38452.0,1,1,2014-03-30,62,56,0,14,0,0,2,72,3,3,0,3,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
5294,1989,Graduation,34,Single,18358.0,1,0,2013-11-20,49,6,8,19,16,4,4,57,3,3,0,4,7,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
1958,1973,PhD,50,Together,55012.0,0,1,2014-03-21,85,582,0,65,0,0,13,660,6,8,2,9,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
7349,1973,Basic,50,Together,9722.0,1,0,2012-10-02,7,6,17,16,6,16,42,103,4,3,1,3,8,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$0 - $34948.5
8799,1984,PhD,39,Married,38175.0,1,0,2013-09-23,6,70,6,69,2,3,3,153,3,3,1,4,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
1351,1956,Master,67,Together,58656.0,0,1,2012-09-20,25,962,12,194,16,24,12,1220,4,7,8,13,6,0,0,1,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
1045,1965,Graduation,58,Together,52117.0,0,1,2012-08-16,55,112,10,107,30,0,20,279,2,5,2,4,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
7732,1978,Graduation,45,Married,64813.0,1,0,2014-01-02,81,293,0,124,179,97,52,745,1,7,2,10,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8070,1973,PhD,50,Married,54222.0,0,1,2014-03-01,98,199,12,31,3,12,7,264,1,3,3,5,3,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
477,1986,Graduation,37,Married,83512.0,0,0,2014-06-17,31,1060,61,835,80,20,101,2157,1,4,7,10,1,1,0,1,1,1,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
7832,1959,Master,64,Married,77520.0,0,1,2013-08-28,30,940,44,396,0,88,58,1526,1,8,7,7,4,1,0,1,1,0,0,1,Accepted once or more,Late middle-aged adults,> $67793.5
2202,1978,Graduation,45,Together,41154.0,0,1,2013-04-09,98,44,2,11,2,3,7,69,1,1,0,4,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
7396,1966,Graduation,57,Married,80398.0,0,0,2012-11-10,92,342,51,936,207,35,26,1597,1,5,8,12,3,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
4055,1992,Basic,31,Single,18746.0,1,0,2014-05-29,41,2,10,11,12,9,20,64,2,3,0,3,6,0,0,0,0,0,0,0,Never Accepted,Among young,$0 - $34948.5
10340,1984,Graduation,39,Together,35196.0,1,0,2012-11-13,68,75,12,141,43,39,187,497,6,6,1,5,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
10091,1956,Graduation,67,Single,60230.0,0,1,2013-05-20,78,520,20,367,39,81,40,1067,2,6,3,6,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
7629,1977,Graduation,46,Married,22108.0,1,1,2014-05-08,46,5,3,9,6,2,6,31,2,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10640,1974,Graduation,49,Together,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,211,5,4,1,4,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3498,1976,PhD,47,Married,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,877,4,7,5,9,6,1,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
6742,1979,Graduation,44,Married,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,11,1,1,0,2,8,0,0,0,0,0,1,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
1172,1983,PhD,40,Married,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,2034,1,7,5,12,3,0,1,1,1,0,0,1,Accepted once or more,Early middle-aged adults,> $67793.5
569,1991,Graduation,32,Single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1991,1,5,6,7,2,0,1,1,1,0,0,1,Accepted once or more,Among young,> $67793.5
4686,1962,PhD,61,Widow,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,1686,0,6,5,13,2,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
1381,1982,PhD,41,Single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,324,5,6,1,5,8,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
2634,1979,Master,44,Single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,69,3,2,1,3,6,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
10905,1955,Graduation,68,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,252,5,4,1,6,8,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
1744,1965,Basic,58,Single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,54,1,1,1,2,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
1000,1961,Master,62,Together,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,964,4,9,2,12,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
3828,1951,Graduation,72,Married,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,1327,2,7,6,13,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
8605,1964,PhD,59,Together,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,68,2,2,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10304,1959,Graduation,64,Married,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,60,1,1,1,2,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
4351,1955,Graduation,68,Divorced,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,55,1,1,1,2,7,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
10129,1966,Graduation,57,Together,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1456,1,3,5,12,1,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
2499,1958,Master,65,Single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,563,1,5,2,10,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
10092,1954,Graduation,69,Divorced,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,1504,4,7,10,5,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
7500,1967,Graduation,56,Single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,564,2,8,1,8,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
5796,1963,Graduation,60,Married,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1125,1,4,5,13,1,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
10556,1959,Graduation,64,Married,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,358,4,6,1,6,7,0,0,0,1,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
1064,1971,PhD,52,Married,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,42,1,1,0,3,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
48,1964,Graduation,59,Together,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,184,2,4,1,3,6,0,1,0,0,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
7610,1983,Graduation,40,Together,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,460,5,6,3,5,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
263,1945,PhD,78,Single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,145,1,3,1,3,8,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
10814,1947,Graduation,76,Together,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1376,1,6,5,13,4,0,0,0,0,0,0,1,Accepted once or more,Older Adults,> $67793.5
9710,1969,PhD,54,Divorced,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,792,2,11,3,7,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
9292,1952,Graduation,71,Married,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1382,1,4,11,7,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
10250,1947,Basic,76,Together,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,28,1,1,0,2,7,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
7881,1946,Master,77,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1033,1,6,4,13,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
5847,1969,Graduation,54,Divorced,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,882,3,7,3,10,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
737,1949,PhD,74,Married,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2231,2,4,4,5,2,0,1,1,1,0,0,0,Accepted once or more,Older Adults,> $67793.5
3571,1961,PhD,62,Together,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,1101,3,8,3,5,6,0,1,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
7807,1974,Graduation,49,Married,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,369,5,5,1,5,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
3878,1980,Master,43,Single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,48,1,1,0,3,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5092,1949,PhD,74,Widow,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,467,4,7,1,7,8,0,1,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
2154,1971,Graduation,52,Widow,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,44,3,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
5394,1979,Basic,44,Single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,38,4,1,1,4,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
3798,1968,Graduation,55,Married,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,81,3,2,1,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
3524,1971,Master,52,Single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,167,2,5,1,2,9,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
5247,1955,PhD,68,Married,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,45,2,1,0,4,4,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
5883,1972,Graduation,51,Married,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,664,3,7,4,7,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
2118,1964,Master,59,Married,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,622,3,7,2,8,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8812,1979,Master,44,Divorced,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,48,2,2,0,3,7,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
6616,1975,Graduation,48,Together,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,461,2,3,3,8,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2797,1977,Graduation,46,Married,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1073,1,9,7,9,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
4328,1986,Master,37,Married,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,55,2,2,1,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
9167,1956,Graduation,67,Married,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,976,3,9,2,12,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
10560,1980,PhD,43,Single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,20,1,1,0,3,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
2631,1982,Graduation,41,Together,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1149,1,2,8,6,1,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
8312,1961,Basic,62,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,43,1,2,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
5534,1975,Master,48,Married,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,224,2,3,2,3,7,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
5093,1974,PhD,49,Divorced,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,101,3,3,0,3,9,0,0,0,0,0,0,1,Accepted once or more,Early middle-aged adults,$0 - $34948.5
7592,1946,PhD,77,Married,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,209,1,4,1,4,6,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
8895,1985,Graduation,38,Single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,968,1,3,5,12,2,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
8584,1952,PhD,71,Together,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1165,1,2,7,7,0,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
2694,1967,Graduation,56,Married,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,24,1,1,0,3,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8910,1955,Graduation,68,Together,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,252,5,4,1,6,8,0,0,0,0,0,0,1,Accepted once or more,Older Adults,$34948.5 - $67793.5
7433,1985,Graduation,38,Single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,165,4,3,1,4,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
164,1977,PhD,46,Married,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,269,2,5,1,5,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
10477,1973,PhD,50,Together,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,102,1,3,1,2,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2681,1984,Master,39,Married,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,461,1,2,3,13,1,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
5150,1979,Basic,44,Single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,47,2,2,0,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5283,1976,PhD,47,Single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,144,3,2,1,4,5,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
9645,1968,Graduation,55,Married,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1338,1,9,4,10,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
10678,1959,Graduation,64,Together,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,917,2,11,2,10,7,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,> $67793.5
7261,1971,Graduation,52,Together,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,318,5,5,2,5,8,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$0 - $34948.5
9648,1967,Graduation,56,Single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,253,4,5,1,4,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
2870,1973,Graduation,50,Married,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,502,5,6,3,6,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8008,1983,Graduation,40,Together,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,119,1,2,0,4,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
1513,1979,Master,44,Together,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,1250,13,2,2,12,8,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
6173,1979,Graduation,44,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,969,1,6,6,11,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
1419,1950,Graduation,73,Together,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,76,3,2,1,3,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$0 - $34948.5
9150,1963,PhD,60,Single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,62,2,1,0,4,4,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
7960,1962,Master,61,Together,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1382,1,3,9,13,1,0,0,1,0,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
1250,1976,Graduation,47,Single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,84,1,2,1,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
9905,1952,Graduation,71,Together,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,255,5,3,3,3,6,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$0 - $34948.5
10691,1960,Master,63,Married,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,43,1,1,1,2,6,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
7002,1955,Graduation,68,Single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,398,1,3,2,8,3,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
2952,1977,Master,46,Single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,76,2,3,0,3,6,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$34948.5 - $67793.5
8439,1964,Graduation,59,Together,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,902,2,6,3,4,4,0,0,0,1,0,0,0,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
762,1981,Master,42,Together,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,823,1,7,5,8,4,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
2831,1976,Graduation,47,Together,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,1179,2,7,7,10,3,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,> $67793.5
6977,1974,Graduation,49,Together,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1921,1,10,5,13,6,0,0,1,0,0,0,0,Accepted once or more,Early middle-aged adults,> $67793.5
6289,1951,Master,72,Together,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,185,2,3,1,4,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
4168,1966,Graduation,57,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,433,9,5,1,8,7,0,0,0,0,0,0,1,Accepted once or more,Late middle-aged adults,$34948.5 - $67793.5
8397,1951,Graduation,72,Married,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,34,2,1,1,2,7,1,0,0,0,0,0,0,Accepted once or more,Older Adults,$34948.5 - $67793.5
9284,1958,Graduation,65,Together,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,907,5,5,5,12,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
6237,1966,PhD,57,Single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,416,0,23,1,1,0,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
3130,1964,Graduation,59,Single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,44,4,2,0,4,5,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$0 - $34948.5
1619,1956,Graduation,67,Married,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1588,1,4,6,6,1,0,0,0,0,0,0,1,Accepted once or more,Older Adults,> $67793.5
1990,1974,PhD,49,Single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1797,1,3,5,8,3,1,0,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
5513,1966,Graduation,57,Together,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,40,2,1,0,3,8,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
269,1963,PhD,60,Single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,1143,6,4,4,7,9,0,0,0,0,0,0,0,Never Accepted,Late middle-aged adults,$34948.5 - $67793.5
8093,1969,Master,54,Married,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,914,1,4,3,6,1,0,0,0,1,0,0,0,Accepted once or more,Late middle-aged adults,> $67793.5
10513,1992,Graduation,31,Together,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1502,1,2,3,6,7,0,0,0,1,0,0,0,Accepted once or more,Among young,$34948.5 - $67793.5
10177,1954,Graduation,69,Divorced,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,1338,3,5,4,8,2,0,0,0,0,0,0,0,Never Accepted,Older Adults,> $67793.5
2549,1983,PhD,40,Together,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,27,1,1,0,3,9,0,0,0,0,0,0,0,Never Accepted,Early middle-aged adults,$0 - $34948.5
5782,1982,Master,41,Together,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,763,2,9,2,9,5,0,1,0,0,0,0,0,Accepted once or more,Early middle-aged adults,$34948.5 - $67793.5
10057,1951,Graduation,72,Single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1331,1,5,7,9,7,0,0,0,0,0,0,1,Accepted once or more,Older Adults,> $67793.5
10307,1956,Graduation,67,Married,50387.0,0,2,2013-08-31,91,369,9,87,12,14,34,525,3,6,2,8,5,0,0,0,0,0,0,0,Never Accepted,Older Adults,$34948.5 - $67793.5
